"PrimaryKey","Annual_Forb","Annual_Forb_Exo","Annual_Forb_Exo_Inv","Annual_Forb_Exo_Inv_Nox","Annual_Graminoid","Annual_Graminoid_Exo","Annual_Graminoid_Exo_Inv","Annual_Graminoid_Exo_Inv_Nox","Annual_Graminoid_Nox","Annual_Sedge","Perennial_Forb","Perennial_Forb_Exo","Perennial_Forb_Exo_Inv","Perennial_Forb_Exo_Inv_Nox","Perennial_Graminoid","Perennial_Graminoid_Exo","Perennial_Graminoid_Exo_Inv","Perennial_Graminoid_Exo_Inv_Nox","Perennial_Shrub","Perennial_SubShrub","Perennial_Succulent","Perennial_Tree","Perennial_Tree_Exo_Inv_Nox","Nox","Inv","Exo","Nat","NatHerb","NatWoody","S","GapLg","TotalFoliar","Count","NatCount","max_height"
"20183515200912B2",0,0,0,0,0,0,0,0,0,0,0.99009900990099,0,0,0,27.7227722772277,0,0,0,4.95049504950495,0,0,0,0,0,0,0,33.6633663366337,28.7128712871287,4.95049504950495,60.3960396039604,36.7333333333333,30.6930693069307,9,9,17.2155555555556
"20183517200212B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93069306930693,0,0,0,1.98019801980198,1.98019801980198,0,0,0,0,0,0,10.8910891089109,6.93069306930693,3.96039603960396,35.6435643564356,73.1666666666667,10.8910891089109,9,9,8.27851851851852
"20183517200212B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97029702970297,0,0,0,2.97029702970297,0,0.99009900990099,0,0,0,0,0,6.93069306930693,2.97029702970297,3.96039603960396,30.6930693069307,81,9.9009900990099,13,13,11.1007407407407
"20183525201709B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98019801980198,0,0,0,2.97029702970297,4.95049504950495,0,0,0,0,0,0,9.9009900990099,1.98019801980198,7.92079207920792,60.3960396039604,76.7,8.91089108910891,9,9,14.2051851851852
"20183525201709B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95049504950495,0,0,0,3.96039603960396,1.98019801980198,0,0,0,0,0,0,10.8910891089109,4.95049504950495,5.94059405940594,64.3564356435644,79.8666666666667,10.8910891089109,6,6,11.9474074074074
"20183525201712B1",0,0,0,0,0,0,0,0,0,0,2.04081632653061,0,0,0,2.04081632653061,0,0,0,20.4081632653061,0,1.02040816326531,0,0,0,0,0,25.5102040816327,4.08163265306122,21.4285714285714,52.0408163265306,53.9333333333333,31.6326530612245,9,9,30.1037037037037
"20183525201712B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97029702970297,0,0,0,23.7623762376238,0,0,0,0,0,0,0,26.7326732673267,2.97029702970297,23.7623762376238,41.5841584158416,34.7666666666667,30.6930693069307,12,12,26.1525925925926
"20183535201105B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98019801980198,0,0,0,0,0,0,0,0,0,0,0,1.98019801980198,1.98019801980198,0,59.4059405940594,94.2333333333333,2.97029702970297,9,9,8.46666666666667
"20183535201105B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92079207920792,0,0,0,0,0,0,0,0,0,0,0,7.92079207920792,7.92079207920792,0,76.2376237623762,83.4666666666667,7.92079207920792,5,5,9.97185185185185
"20183551200503B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97029702970297,0,0,0,0,0.99009900990099,0,0,0,0,0,0,3.96039603960396,2.97029702970297,0.99009900990099,59.4059405940594,83.3,4.95049504950495,11,11,4.13925925925926
"20183551200503B3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93069306930693,0,0,0,0,0.99009900990099,0,0,0,0,0,0,7.92079207920792,6.93069306930693,0.99009900990099,19.8019801980198,15.9,26.7326732673267,10,10,15.4281481481481
"20183553202017B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5940594059406,0,0,0,2.97029702970297,3.96039603960396,0.99009900990099,0,0,0,0,0,48.5148514851485,40.5940594059406,7.92079207920792,36.6336633663366,33.4333333333333,47.5247524752475,8,8,12.8881481481481
"20183553202017B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6336633663366,0,0,0,2.97029702970297,2.97029702970297,0,0.99009900990099,0,0,0,0,43.5643564356436,36.6336633663366,6.93069306930693,39.6039603960396,35.3666666666667,41.5841584158416,9,9,21.542962962963
"2018411201303B1",0,0,0,0,2.97029702970297,0,0,0,0,0,0,0,0,0,0.99009900990099,0,0,0,31.6831683168317,0,0,0,0,0,0,0,35.6435643564356,3.96039603960396,31.6831683168317,13.8613861386139,37.5666666666666,41.5841584158416,10,9,49.2948148148148
"2018411201303B2",0,0,0,0,7.92079207920792,0,0,0,0,0,2.97029702970297,0,0,0,7.92079207920792,0,0,0,9.9009900990099,0.99009900990099,0,6.93069306930693,0,0,0,0,36.6336633663366,18.8118811881188,17.8217821782178,17.8217821782178,33.9333333333333,41.5841584158416,23,22,34.1488888888889
"201849201408B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6336633663366,0,0,0,0,0,0,0,36.6336633663366,0,36.6336633663366,41.5841584158416,43.0333333333333,47.5247524752475,6,6,75.7296296296296
"201849201416B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8415841584158,0,0,0,0,0,0,0,15.8415841584158,0,15.8415841584158,65.3465346534653,82.6333333333334,14.8514851485149,4,4,15.9925925925926
"201849201416B2",0,0,0,0,0,0,0,0,0,0,0.99009900990099,0,0,0,0,0,0,0,30.6930693069307,0,0,0,0,0,0,0,31.6831683168317,0.99009900990099,30.6930693069307,38.6138613861386,66.9666666666667,31.6831683168317,12,12,45.4377777777778
"20193513201306B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96039603960396,0,0,0,0.99009900990099,0,0.99009900990099,0,0,0,0,0,5.94059405940594,3.96039603960396,1.98019801980198,56.4356435643564,0,31.6831683168317,7,7,42.8977777777778
"20193513201306B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8910891089109,0,0,0,0,0,0,0,10.8910891089109,0,10.8910891089109,64.3564356435644,0,24.7524752475248,5,5,43.6503703703704
"20193513201405B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009900990099,0,0,0,0,0,0,0,0,0,0,0,0.99009900990099,0.99009900990099,0,87.1287128712871,0,2.97029702970297,8,8,6.67925925925926
"20193513201405B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96039603960396,0,0,0,0,0,0,0,0,0,0,0,3.96039603960396,3.96039603960396,0,75.2475247524752,0,16.8316831683168,5,5,31.0444444444444
"20193513201507B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97029702970297,0,0,0,0.99009900990099,0,0,0,0,0,0,0,3.96039603960396,2.97029702970297,0.99009900990099,52.4752475247525,0,19.8019801980198,9,9,32.5496296296296
"20193513201507B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96039603960396,0,0,0,0,0,0,0,0,0,0,0,3.96039603960396,3.96039603960396,0,25.7425742574257,0,28.7128712871287,8,8,34.0548148148148
"20193515200107B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6470588235294,0,0,0,0,0,0,17.6470588235294,0,17.6470588235294,47.0588235294118,37.8666666666667,33.3333333333333,7,7,11.3323076923077
"20193515200118B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.4752475247525,0,0,0,0,0,0,0,1.98019801980198,1.98019801980198,0,0,52.4752475247525,52.4752475247525,0,36.6336633663366,46.3666666666667,55.4455445544554,19,17,20.6962962962963
"20193515200118B3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009900990099,0,0,0,0,0,0,0,0.99009900990099,0,0.99009900990099,78.2178217821782,43.5333333333333,5.94059405940594,15,15,15.24
"20193515200918B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8811881188119,0,0,0,0,0,0,1.98019801980198,0,0,0,0,13.8613861386139,11.8811881188119,1.98019801980198,35.6435643564356,34.8,22.7722772277228,18,18,6.67925925925926
"20193515200918B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9009900990099,0,0,0,0,0,0,1.98019801980198,0,0,0,0,11.8811881188119,9.9009900990099,1.98019801980198,27.7227722772277,55.5,26.7326732673267,14,14,10.16
"20193523201213B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97029702970297,0,0,0,0,0,0,0,2.97029702970297,0,2.97029702970297,16.8316831683168,0,15.8415841584158,6,6,28.9748148148148
"20193523201213B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7425742574257,0,0,0,0,0,0,0,25.7425742574257,0,25.7425742574257,55.4455445544554,0,28.7128712871287,7,7,60.5837037037037
"20193529200308B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98019801980198,0,0,0,0,0,0,0,0,0,0,0,1.98019801980198,1.98019801980198,0,51.4851485148515,0,14.8514851485149,9,9,17.3096296296296
"20193529200308B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7029702970297,0,0,0,7.92079207920792,0,0,0,0,0,0,0,37.6237623762376,29.7029702970297,7.92079207920792,11.8811881188119,0,42.5742574257426,13,13,42.3333333333333
"20193529200310B3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.2475247524752,0,0,0,0,0,0,0,0,0,0,0,75.2475247524752,75.2475247524752,0,11.8811881188119,0,76.2376237623762,13,13,43.8385185185185
"20193535200719B1",0,0,1.98019801980198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8712871287129,1.98019801980198,0,4.95049504950495,0,0,1.98019801980198,0,19.8019801980198,0,19.8019801980198,63.3663366336634,68.8666666666667,30.6930693069307,8,7,23.4244444444444
"20193535201013B3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5346534653465,0,0,0,0,0,0,0,0,0,0,0,46.5346534653465,46.5346534653465,0,27.7227722772277,9.23333333333334,50.4950495049505,17,17,11.7592592592593
"20193535201016B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5643564356436,0,0,0,0,0,0,0,0,0,0,0,43.5643564356436,43.5643564356436,0,40.5940594059406,20.7333333333333,43.5643564356436,9,9,11.8533333333333
"20193535201016B3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5841584158416,0,0,0,0,0,0,0,0,0,0,0,41.5841584158416,41.5841584158416,0,38.6138613861386,26.8333333333333,45.5445544554455,20,20,9.50148148148148
"20193551201516B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4851485148515,0,0,0,0,0,0.99009900990099,0,0,0,0,0,52.4752475247525,51.4851485148515,0.99009900990099,27.7227722772277,0,52.4752475247525,9,9,26.8111111111111
"20193551201516B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6435643564356,0,0,0,0,0,0,0,0,0,0,0,35.6435643564356,35.6435643564356,0,50.4950495049505,0,35.6435643564356,7,7,19.2851851851852
"20193551201607B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6435643564356,0,0,0,0,1.98019801980198,2.97029702970297,0,0,0,0,0,40.5940594059406,35.6435643564356,4.95049504950495,47.5247524752475,0,39.6039603960396,18,18,25.5881481481482
"20193551201607B2",0,0,0,0,0,0,0,0,0,0,1.98019801980198,0,0,0,45.5445544554455,0,0,0,0,1.98019801980198,0,0,0,0,0,0,49.5049504950495,47.5247524752475,1.98019801980198,38.6138613861386,4.46666666666667,50.4950495049505,11,11,26.622962962963
"20193553202001B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.4257425742574,0,0,0,0,3.96039603960396,0,0,0,0,0,0,61.3861386138614,57.4257425742574,3.96039603960396,0.99009900990099,0,58.4158415841584,17,17,17.5918518518519
"20193553202001B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5940594059406,0,0,0,0.99009900990099,7.92079207920792,0.99009900990099,0,0,0,0,0,50.4950495049505,40.5940594059406,9.9009900990099,0,20.5666666666667,48.5148514851485,15,15,21.9192592592593
"NM_Carlsbad_LUP_2019_ChiActive_015_V12020-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,5.33333333333333,0,0,0,2.66666666666667,0,0,0,12.6666666666667,12.6666666666667,1.33333333333333,0,0,0,0,0,35.3333333333333,8.66666666666667,26.6666666666667,44,52.3333333333333,32,25,25,27.0333333333333
"NM_Carlsbad_LUP_2019_ChiActive_017_V12020-09-01",0,0,0,0,0,0,0,0,0,0,12.6666666666667,0,0,0,2,0,0,0,6,18,0.666666666666667,0,0,0,0,0,39.3333333333333,14.6666666666667,24.6666666666667,41.3333333333333,30.7866666666667,34.6666666666667,13,13,15.8333333333333
"NM_Carlsbad_LUP_2019_ChiActive_018_V12020-09-01",1.33333333333333,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,2,0,0,0,18.6666666666667,0,2,0,0,0,0,0,27.3333333333333,6.66666666666667,20.6666666666667,59.3333333333333,69.8266666666667,24.6666666666667,40,40,34.1
"NM_Carlsbad_LUP_2019_ChiActive_019_V12020-09-01",0,0,0,0,0,0,0,0,0,0,10.6666666666667,0,0,0,9.33333333333333,0,0,0,13.3333333333333,25.3333333333333,0,0,0,0,0,0,58.6666666666667,20,38.6666666666667,31.3333333333333,24.5733333333333,50,24,23,37.3
"NM_Carlsbad_LUP_2019_ChiActive_020_V12020-09-01",0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,16,0,0,0,11.3333333333333,15.3333333333333,0,0,0,0,0,0,46,19.3333333333333,26.6666666666667,30,32.1733333333333,38,22,22,32.2333333333333
"NM_Carlsbad_LUP_2019_ChiActive_021_V12020-09-01",3.33333333333333,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,16.6666666666667,12.6666666666667,4,38.6666666666667,61.6266666666667,14.6666666666667,42,42,11.2
"NM_Carlsbad_LUP_2019_ChiActive_022_V12020-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6666666666667,0,0,0,3.33333333333333,4,0,0,0,0,0,0,26,18.6666666666667,7.33333333333333,31.3333333333333,62.6533333333333,25.3333333333333,28,28,28.9333333333333
"NM_Carlsbad_LUP_2019_ChiActive_023_V12020-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0,0,0,13.3333333333333,10,0,0,0,0,0,0,30,6.66666666666667,23.3333333333333,39.3333333333333,53.76,26,11,11,28.9
"NM_Carlsbad_LUP_2019_ChiActive_024_V12020-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33333333333333,0,0,0,22,2,0,0,0,0,0,0,33.3333333333333,9.33333333333333,24,44.6666666666667,40.3866666666667,33.3333333333333,13,13,29.7666666666667
"NM_Carlsbad_LUP_2019_ChiActive_026_V12020-09-01",1.33333333333333,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,45.3333333333333,0,0,0,9.33333333333333,0,0,0,0,0,0,0,57.3333333333333,48,9.33333333333333,27.3333333333333,15.04,52,52,52,36.0666666666667
"NM_Carlsbad_LUP_2019_ChiActive_027_V12020-09-01",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,38,2,36,40,58.32,34.6666666666667,24,24,31.5666666666667
"NM_Carlsbad_LUP_2019_ChiActive_028_V12020-09-01",4,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0,0,28,0,0,0,0,2,0,0,0,0,0,0,38.6666666666667,36.6666666666667,2,32,19.8133333333333,36,33,33,23.1666666666667
"NM_Carlsbad_LUP_2019_ChiActive_029_V12020-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,8,1.33333333333333,0,0,0,0,0,0,10.6666666666667,1.33333333333333,9.33333333333333,39.3333333333333,76.5866666666667,10,31,31,10.9666666666667
"NM_Carlsbad_LUP_2019_ChiActive_030_V12020-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33333333333333,0,0,0,1.33333333333333,17.3333333333333,0,4,0,0,0,0,32,9.33333333333333,22.6666666666667,52,25.9733333333333,30.6666666666667,34,34,22.2333333333333
"NM_Carlsbad_LUP_2019_ChiStatic_219_V12020-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,16.6666666666667,0,0,0,2.66666666666667,0,2,4,0,0,0,0,29.3333333333333,20.6666666666667,8.66666666666667,22,37.2533333333333,26.6666666666667,61,61,19.9666666666667
"NM_Carlsbad_LUP_2019_ChiStatic_220_V12020-09-01",10,0,0,0,0,0,0,0,0,0,4,0,0,0,27.3333333333333,0,0,0,17.3333333333333,2.66666666666667,0,0,0,0,0,0,61.3333333333333,41.3333333333333,20,20,10.96,47.3333333333333,37,37,37.1666666666667
"NM_Carlsbad_LUP_2019_ChiStatic_222_V12020-09-01",2.66666666666667,0,0,0,0,0,0,0,0,0,8,0,0,0,12.6666666666667,0,0,0,8,12,0.666666666666667,0,0,0,0,0,44,23.3333333333333,20.6666666666667,39.3333333333333,31.4666666666667,37.3333333333333,30,30,33.1
"NM_Carlsbad_LUP_2019_ChiStatic_223_V12020-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33333333333333,0,0,0,8,0,0,0.666666666666667,0,0,0,0,14.6666666666667,6,8.66666666666667,41.3333333333333,69.4933333333333,16,35,33,11.3333333333333
"NM_Carlsbad_LUP_2019_ChiStatic_224_V12020-09-01",2,0,0,0,0,0,0,0,0,0,2,0,0,0,15.3333333333333,0,0,0,11.3333333333333,6,0,0,0,0,0,0,36.6666666666667,19.3333333333333,17.3333333333333,30.6666666666667,28.24,33.3333333333333,25,25,27.3666666666667
"NM_Carlsbad_LUP_2019_Foothills_323_V12020-09-01",4.66666666666667,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0,0,14.6666666666667,0,0,0,8,0,5.33333333333333,3.33333333333333,0,0,0,0,40.6666666666667,24,16.6666666666667,20,40.3466666666667,35.3333333333333,48,48,30.2333333333333
"NM_Carlsbad_LUP_2019_Foothills_326_V12020-09-01",2,0,0,0,0,0,0,0,0,0,12,0,0,0,22,0,0,0,0,2.66666666666667,2.66666666666667,0.666666666666667,0,0,0,0,42,36,6,11.3333333333333,28.44,37.3333333333333,60,60,29.4333333333333
"NM_Carlsbad_LUP_2019_Foothills_327_V12020-09-01",22,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,15.3333333333333,4,3.33333333333333,0,0,0,0,0,58.6666666666667,36,22.6666666666667,27.3333333333333,23.6533333333333,50.6666666666667,47,47,22.9
"NM_Carlsbad_LUP_2019_Foothills_329_V12020-09-01",3.33333333333333,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,14.6666666666667,0,0,0,10.6666666666667,1.33333333333333,4.66666666666667,18,0,0,0,0,53.3333333333333,18.6666666666667,34.6666666666667,4.66666666666667,18.1733333333333,41.3333333333333,53,53,59.9333333333333
"NM_Carlsbad_LUP_2019_Foothills_331_V12020-09-01",1.33333333333333,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0,0,30,0,0,0,19.3333333333333,0,0,0,0,0,0,0,55.3333333333333,36,19.3333333333333,22.6666666666667,31.7733333333333,44.6666666666667,19,19,61.6666666666667
"NM_Carlsbad_LUP_2019_Foothills_333_V12020-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,14,0,0,0,2,7.33333333333333,5.33333333333333,5.33333333333333,0,0,0,0,36,16,20,22,19.92,32.6666666666667,36,36,20.3666666666667
"NM_Carlsbad_LUP_2019_Foothills_334_V12020-09-01",0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0.666666666666667,0,21.3333333333333,0,0,0,4.66666666666667,0,0.666666666666667,4,0,0,0.666666666666667,0,33.3333333333333,24,9.33333333333333,10.6666666666667,2.16,32,57,56,31.4
"NM_Carlsbad_LUP_2019_Foothills_337_V12020-09-01",0,0,0,0,0,0,0,0,0,0,2,0,0,0,13.3333333333333,0,0,0,6.66666666666667,0,4,1.33333333333333,0,0,0,0,27.3333333333333,15.3333333333333,12,9.33333333333333,64.3333333333333,20,52,52,33.9333333333333
"NM_Carlsbad_LUP_2019_Gypsum_468_V12020-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,7.33333333333333,0,0,0,6,15.3333333333333,0,0,0,0,0,0,32.6666666666667,11.3333333333333,21.3333333333333,44.6666666666667,30.5866666666667,32,45,45,25.2
"NM_Carlsbad_LUP_2019_Gypsum_469_V12020-09-01",0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,5.33333333333333,0,0,0,0,3.33333333333333,0,0,0,0,0,0,12,8.66666666666667,3.33333333333333,59.3333333333333,82.3066666666667,11.3333333333333,42,42,13.1333333333333
"NM_Carlsbad_LUP_2019_Gypsum_470_V12020-09-01",0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.33333333333333,0,0,0,26.6666666666667,1.33333333333333,0,6.66666666666667,0,0,0,0,38,3.33333333333333,34.6666666666667,46.6666666666667,64.3333333333333,34.6666666666667,32,32,68.8666666666667
"NM_Carlsbad_LUP_2019_HabActive_525_V12020-09-01",2.66666666666667,0,0,0,0,0,0,0,0,0,9.33333333333333,0,0,0,8.66666666666667,0,0,0,0,17.3333333333333,1.33333333333333,23.3333333333333,0,0,0,0,62.6666666666667,20.6666666666667,42,24.6666666666667,39.0933333333333,47.3333333333333,27,27,62.5333333333333
"NM_Carlsbad_LUP_2019_HabActive_526_V12020-09-01",0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,21.3333333333333,0,0,0,20,0,2,0,0,0,0,0,44,22,22,22,27.8266666666667,36,30,29,40.3
"NM_Carlsbad_LUP_2019_HabActive_528_V12020-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3333333333333,0,0,0,34.6666666666667,8.66666666666667,0,0,0,0,0,0,59.3333333333333,16,43.3333333333333,28,24.0133333333333,47.3333333333333,28,28,42.4
"NM_Carlsbad_LUP_2019_HabActive_529_V12020-09-01",2.66666666666667,0,0,0,0,0,0,0,0,0,16.6666666666667,0,0,0,1.33333333333333,0,0,0,2,16,0,8.66666666666667,0,0,0,0,47.3333333333333,20.6666666666667,26.6666666666667,30.6666666666667,46.9333333333333,42,19,19,35.5
"NM_Carlsbad_LUP_2019_HabActive_531_V12020-09-01",0,0,0,0,0,0,0,0,0,0,26,0,0,0,4.66666666666667,0,0,0,15.3333333333333,0,7.33333333333333,0,0,0,0,0,53.3333333333333,30.6666666666667,22.6666666666667,38,28.1333333333333,46.6666666666667,20,20,34.1666666666667
"NM_Carlsbad_LUP_2019_HabActive_532_V12020-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0,0,0,24.6666666666667,2,0,0,0,0,0,0,33.3333333333333,6.66666666666667,26.6666666666667,57.3333333333333,56,30,9,9,35.7333333333333
"NM_Carlsbad_LUP_2019_HabActive_533_V12020-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,29.3333333333333,9.33333333333333,0,0,0,0,0,0,50.6666666666667,12,38.6666666666667,34,38.2,45.3333333333333,11,11,44.4
"NM_Carlsbad_LUP_2019_HabActive_534_V12020-09-01",0,0,0,0,0,0,0,0,0,0,17.3333333333333,0,0,0,1.33333333333333,0,0,0,6.66666666666667,5.33333333333333,0,0,0,0,0,0,30.6666666666667,18.6666666666667,12,52.6666666666667,53.6,28,18,18,22.4333333333333
"NM_Carlsbad_LUP_2019_HabActive_537_V12020-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,6.66666666666667,0,0,0,1.33333333333333,0,0.666666666666667,0,2.66666666666667,6,0,0,0,0,0.666666666666667,0,17.3333333333333,8.66666666666667,8.66666666666667,52,54.1466666666667,14.6666666666667,32,31,21.2333333333333
"NM_Carlsbad_LUP_2019_HabActive_538_V12020-09-01",0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,8.66666666666667,0,0,0,15.3333333333333,8.66666666666667,2,0,0,0,0,0,36,10,26,37.3333333333333,42.8666666666667,33.3333333333333,20,20,49.2666666666667
"NM_Carlsbad_LUP_2019_HabActive_539_V12020-09-01",1.33333333333333,0,0,0,0,0,0,0,0,0,7.33333333333333,0,0,0,3.33333333333333,0,0,0,35.3333333333333,5.33333333333333,0,0,0,0,0,0,52.6666666666667,12,40.6666666666667,38,55.48,44.6666666666667,25,25,58.4
"NM_Carlsbad_LUP_2019_HabActive_541_V12020-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0.666666666666667,0,23.3333333333333,16.6666666666667,0,0,0,0,0.666666666666667,0,62,22,40,25.3333333333333,41.5333333333333,48.6666666666667,28,27,53.5
"NM_Carlsbad_Reclamation2019_Reclaim_203_V12020-09-01",1.75438596491228,0,0,0.87719298245614,0,0,0,0,0,0,1.31578947368421,0,0,0,3.94736842105263,0,0,0,1.31578947368421,6.57894736842105,0,0,0,0.87719298245614,0,0,14.9122807017544,7.01754385964912,7.89473684210526,13.1578947368421,71.8933333333333,15.7894736842105,31,30,19.6444444444444
"NM_Carlsbad_Reclamation2019_Reclaim_204_V12020-09-01",2.97619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6904761904762,0,0,0,4.76190476190476,2.97619047619048,0,1.78571428571429,0,0,0,0,26.1904761904762,16.6666666666667,9.52380952380952,19.6428571428571,68.6533333333333,24.4047619047619,60,60,26.3030303030303
"NM_Carlsbad_Reclamation2019_Reclaim_205_V12020-09-01",0,0,0,0,0,0,0,0,0,0,3.18181818181818,0,0,0,1.81818181818182,0,0.909090909090909,0,1.36363636363636,25,0,0,0,0,0.909090909090909,0,31.3636363636364,5,26.3636363636364,48.1818181818182,68.5733333333333,29.5454545454545,18,17,21.6511627906977
"NM_Carlsbad_Reclamation2019_Reclaim_208_V12020-09-01",0,0,0,0.925925925925926,0,0,0,0,0,0,1.38888888888889,0,0,0,19.4444444444444,0,11.5740740740741,0,11.5740740740741,2.77777777777778,4.62962962962963,0,0,0.925925925925926,11.5740740740741,0,39.8148148148148,20.8333333333333,18.9814814814815,4.16666666666667,36.76,47.2222222222222,48,46,32.7619047619048
"NM_Carlsbad_Reclamation2019_Reclaim_209_V12020-09-01",0.574712643678161,0,0,0,0,0,0,0,0,0,1.14942528735632,0,0,0,20.1149425287356,0,0,0,6.89655172413793,7.47126436781609,0.574712643678161,0,0,0,0,0,36.7816091954023,21.8390804597701,14.9425287356322,22.4137931034483,59.8,32.7586206896552,40,40,23.4242424242424
"NM_Carlsbad_Reclamation2019_Reclaim_210_V12020-09-01",0.925925925925926,0,0,0,0,0,0,0,0,0,1.85185185185185,0,0,0,25,0,0,0,3.24074074074074,0.925925925925926,0,0,0,0,0,0,31.9444444444444,27.7777777777778,4.16666666666667,31.0185185185185,43.36,31.0185185185185,24,24,23.4285714285714
"NM_Carlsbad_Reclamation2019_Reclaim_211_V12020-09-01",0,0,0,0,0,0,0,0,0,0,3.90070921985816,0,0,0,3.19148936170213,0,0,0,0,25.886524822695,0,0,0,0,0,0,32.9787234042553,7.09219858156028,25.886524822695,39.3617021276596,96.6266666666667,31.5602836879433,21,21,22.2962962962963
"NM_Carlsbad_Reclamation2019_Reclaim_213_V12020-09-01",0,0,0,0,0,0,0,0,0,0,5.88235294117647,0,0,0,3.92156862745098,0,0,0,0,16.6666666666667,0,0,0,0,0,0,26.4705882352941,9.80392156862745,16.6666666666667,42.6470588235294,52.56,25.9803921568627,12,12,24.2051282051282
